vocabulary size: 137
n tunes: 23636
n train tunes: 22452.0
n validation tunes: 1184.0
752/3508 (epoch 1.072) train_loss=1283.76422285 time/batch=25.45s
753/3508 (epoch 1.073) train_loss=330.89586593 time/batch=6.80s
754/3508 (epoch 1.075) train_loss=321.71718312 time/batch=6.60s
755/3508 (epoch 1.076) train_loss=1119.55247848 time/batch=22.00s
756/3508 (epoch 1.077) train_loss=983.80151930 time/batch=18.93s
757/3508 (epoch 1.079) train_loss=391.00229494 time/batch=7.88s
758/3508 (epoch 1.080) train_loss=1279.52077766 time/batch=26.28s
759/3508 (epoch 1.082) train_loss=343.63990919 time/batch=7.01s
760/3508 (epoch 1.083) train_loss=265.10196426 time/batch=5.33s
761/3508 (epoch 1.085) train_loss=816.07226203 time/batch=15.94s
762/3508 (epoch 1.086) train_loss=223.63882539 time/batch=4.72s
763/3508 (epoch 1.087) train_loss=1125.65535453 time/batch=22.49s
764/3508 (epoch 1.089) train_loss=374.18894312 time/batch=7.67s
765/3508 (epoch 1.090) train_loss=322.13452500 time/batch=6.86s
766/3508 (epoch 1.092) train_loss=1255.15811774 time/batch=25.65s
767/3508 (epoch 1.093) train_loss=197.38661045 time/batch=4.30s
768/3508 (epoch 1.095) train_loss=890.23436240 time/batch=17.99s
769/3508 (epoch 1.096) train_loss=332.88657798 time/batch=6.94s
770/3508 (epoch 1.097) train_loss=970.65779055 time/batch=19.22s
771/3508 (epoch 1.099) train_loss=530.55211259 time/batch=10.40s
772/3508 (epoch 1.100) train_loss=416.82535219 time/batch=8.10s
773/3508 (epoch 1.102) train_loss=923.09922668 time/batch=18.01s
774/3508 (epoch 1.103) train_loss=641.53725974 time/batch=13.54s
775/3508 (epoch 1.105) train_loss=916.40188574 time/batch=18.66s
776/3508 (epoch 1.106) train_loss=404.39932284 time/batch=8.59s
777/3508 (epoch 1.107) train_loss=590.71814447 time/batch=11.59s
778/3508 (epoch 1.109) train_loss=427.36149532 time/batch=8.61s
779/3508 (epoch 1.110) train_loss=584.39756191 time/batch=11.20s
780/3508 (epoch 1.112) train_loss=278.01576696 time/batch=5.73s
781/3508 (epoch 1.113) train_loss=702.01690048 time/batch=13.79s
782/3508 (epoch 1.115) train_loss=393.53160917 time/batch=8.11s
783/3508 (epoch 1.116) train_loss=205.45063222 time/batch=4.47s
784/3508 (epoch 1.117) train_loss=1705.00662787 time/batch=33.23s
785/3508 (epoch 1.119) train_loss=1168.43266010 time/batch=23.83s
786/3508 (epoch 1.120) train_loss=704.48367680 time/batch=12.65s
787/3508 (epoch 1.122) train_loss=978.85034222 time/batch=19.13s
788/3508 (epoch 1.123) train_loss=1053.94179758 time/batch=20.28s
789/3508 (epoch 1.125) train_loss=703.48861918 time/batch=11.12s
790/3508 (epoch 1.126) train_loss=781.31034116 time/batch=14.68s
791/3508 (epoch 1.127) train_loss=486.34823811 time/batch=9.11s
792/3508 (epoch 1.129) train_loss=851.01706844 time/batch=17.00s
793/3508 (epoch 1.130) train_loss=561.17154095 time/batch=10.84s
794/3508 (epoch 1.132) train_loss=733.64785552 time/batch=14.49s
795/3508 (epoch 1.133) train_loss=1066.19219778 time/batch=21.40s
796/3508 (epoch 1.135) train_loss=569.93841306 time/batch=11.35s
797/3508 (epoch 1.136) train_loss=632.11253464 time/batch=12.28s
798/3508 (epoch 1.137) train_loss=1335.38087639 time/batch=26.57s
799/3508 (epoch 1.139) train_loss=1219.44373620 time/batch=26.62s
800/3508 (epoch 1.140) train_loss=167.62432508 time/batch=3.61s
801/3508 (epoch 1.142) train_loss=573.29077252 time/batch=11.08s
802/3508 (epoch 1.143) train_loss=396.90695634 time/batch=7.80s
803/3508 (epoch 1.144) train_loss=1500.75533371 time/batch=29.75s
804/3508 (epoch 1.146) train_loss=1130.44777025 time/batch=14.55s
805/3508 (epoch 1.147) train_loss=613.68692379 time/batch=12.02s
806/3508 (epoch 1.149) train_loss=624.16956103 time/batch=12.56s
807/3508 (epoch 1.150) train_loss=153.83600888 time/batch=3.48s
808/3508 (epoch 1.152) train_loss=187.98709073 time/batch=4.08s
809/3508 (epoch 1.153) train_loss=398.34391076 time/batch=8.30s
810/3508 (epoch 1.154) train_loss=175.84809367 time/batch=4.33s
811/3508 (epoch 1.156) train_loss=661.17455457 time/batch=13.71s
812/3508 (epoch 1.157) train_loss=521.61624340 time/batch=10.66s
813/3508 (epoch 1.159) train_loss=996.72755782 time/batch=20.21s
814/3508 (epoch 1.160) train_loss=414.38989185 time/batch=8.54s
815/3508 (epoch 1.162) train_loss=1128.02283467 time/batch=22.70s
816/3508 (epoch 1.163) train_loss=580.83056910 time/batch=10.77s
817/3508 (epoch 1.164) train_loss=419.73246484 time/batch=8.51s
818/3508 (epoch 1.166) train_loss=594.40841372 time/batch=11.72s
819/3508 (epoch 1.167) train_loss=548.58052019 time/batch=10.51s
820/3508 (epoch 1.169) train_loss=251.28440363 time/batch=5.21s
821/3508 (epoch 1.170) train_loss=809.93485780 time/batch=15.73s
822/3508 (epoch 1.172) train_loss=525.10490926 time/batch=10.42s
823/3508 (epoch 1.173) train_loss=217.89934802 time/batch=4.69s
824/3508 (epoch 1.174) train_loss=584.26245231 time/batch=11.81s
825/3508 (epoch 1.176) train_loss=1020.72930619 time/batch=17.22s
826/3508 (epoch 1.177) train_loss=346.22118279 time/batch=3.34s
827/3508 (epoch 1.179) train_loss=325.34854612 time/batch=3.26s
828/3508 (epoch 1.180) train_loss=511.96914062 time/batch=4.83s
829/3508 (epoch 1.182) train_loss=665.09224978 time/batch=6.01s
830/3508 (epoch 1.183) train_loss=293.15942832 time/batch=2.53s
831/3508 (epoch 1.184) train_loss=766.52632584 time/batch=6.93s
832/3508 (epoch 1.186) train_loss=636.10262576 time/batch=5.87s
833/3508 (epoch 1.187) train_loss=847.88915316 time/batch=7.10s
834/3508 (epoch 1.189) train_loss=256.26332502 time/batch=2.30s
835/3508 (epoch 1.190) train_loss=292.04355297 time/batch=2.73s
836/3508 (epoch 1.192) train_loss=940.29050639 time/batch=8.23s
837/3508 (epoch 1.193) train_loss=221.27533239 time/batch=2.13s
838/3508 (epoch 1.194) train_loss=730.79118011 time/batch=6.72s
839/3508 (epoch 1.196) train_loss=654.24592351 time/batch=5.65s
840/3508 (epoch 1.197) train_loss=675.90138229 time/batch=6.16s
841/3508 (epoch 1.199) train_loss=1093.06036493 time/batch=10.16s
842/3508 (epoch 1.200) train_loss=239.32266521 time/batch=2.19s
843/3508 (epoch 1.201) train_loss=1073.41540080 time/batch=9.25s
844/3508 (epoch 1.203) train_loss=806.21921746 time/batch=6.60s
845/3508 (epoch 1.204) train_loss=992.28472970 time/batch=8.73s
846/3508 (epoch 1.206) train_loss=400.78695249 time/batch=3.69s
847/3508 (epoch 1.207) train_loss=611.11357662 time/batch=5.45s
848/3508 (epoch 1.209) train_loss=801.38049730 time/batch=7.30s
849/3508 (epoch 1.210) train_loss=675.56086801 time/batch=5.81s
850/3508 (epoch 1.211) train_loss=632.29140178 time/batch=6.02s
851/3508 (epoch 1.213) train_loss=301.38037810 time/batch=3.70s
852/3508 (epoch 1.214) train_loss=204.43122668 time/batch=4.68s
853/3508 (epoch 1.216) train_loss=662.53517670 time/batch=13.76s
854/3508 (epoch 1.217) train_loss=483.10548468 time/batch=10.26s
855/3508 (epoch 1.219) train_loss=505.61745037 time/batch=10.62s
856/3508 (epoch 1.220) train_loss=873.13492453 time/batch=17.49s
857/3508 (epoch 1.221) train_loss=1100.89662520 time/batch=22.99s
858/3508 (epoch 1.223) train_loss=471.76714441 time/batch=9.66s
859/3508 (epoch 1.224) train_loss=906.02253690 time/batch=19.59s
860/3508 (epoch 1.226) train_loss=562.95717438 time/batch=11.52s
861/3508 (epoch 1.227) train_loss=399.27658103 time/batch=8.35s
862/3508 (epoch 1.229) train_loss=502.74110032 time/batch=10.66s
863/3508 (epoch 1.230) train_loss=605.92949085 time/batch=12.75s
864/3508 (epoch 1.231) train_loss=430.11004428 time/batch=9.39s
865/3508 (epoch 1.233) train_loss=843.68928057 time/batch=17.93s
866/3508 (epoch 1.234) train_loss=396.40119704 time/batch=8.64s
867/3508 (epoch 1.236) train_loss=733.37047870 time/batch=14.81s
868/3508 (epoch 1.237) train_loss=485.07533787 time/batch=9.18s
869/3508 (epoch 1.239) train_loss=323.69598295 time/batch=7.08s
870/3508 (epoch 1.240) train_loss=745.40953600 time/batch=15.24s
871/3508 (epoch 1.241) train_loss=284.20909342 time/batch=6.16s
872/3508 (epoch 1.243) train_loss=527.94912542 time/batch=11.15s
873/3508 (epoch 1.244) train_loss=622.19626591 time/batch=13.10s
874/3508 (epoch 1.246) train_loss=631.46919342 time/batch=12.59s
875/3508 (epoch 1.247) train_loss=399.44337353 time/batch=8.85s
876/3508 (epoch 1.249) train_loss=858.46775247 time/batch=16.92s
877/3508 (epoch 1.250) train_loss=654.12496349 time/batch=13.85s
878/3508 (epoch 1.251) train_loss=663.41662449 time/batch=11.71s
879/3508 (epoch 1.253) train_loss=420.65616887 time/batch=4.11s
880/3508 (epoch 1.254) train_loss=402.99685869 time/batch=7.54s
881/3508 (epoch 1.256) train_loss=620.44907752 time/batch=12.81s
882/3508 (epoch 1.257) train_loss=398.96138644 time/batch=8.70s
883/3508 (epoch 1.259) train_loss=457.46387088 time/batch=9.83s
884/3508 (epoch 1.260) train_loss=351.37035017 time/batch=7.71s
885/3508 (epoch 1.261) train_loss=223.03234993 time/batch=5.16s
886/3508 (epoch 1.263) train_loss=672.55082238 time/batch=14.19s
887/3508 (epoch 1.264) train_loss=193.75966501 time/batch=4.56s
888/3508 (epoch 1.266) train_loss=606.13840172 time/batch=13.24s
889/3508 (epoch 1.267) train_loss=346.28255912 time/batch=7.66s
890/3508 (epoch 1.268) train_loss=605.78099496 time/batch=12.45s
891/3508 (epoch 1.270) train_loss=297.54280713 time/batch=6.13s
892/3508 (epoch 1.271) train_loss=812.60563736 time/batch=16.51s
893/3508 (epoch 1.273) train_loss=788.95324192 time/batch=14.87s
894/3508 (epoch 1.274) train_loss=742.35773599 time/batch=13.99s
895/3508 (epoch 1.276) train_loss=450.58725990 time/batch=9.44s
896/3508 (epoch 1.277) train_loss=285.02673780 time/batch=6.14s
897/3508 (epoch 1.278) train_loss=672.10696545 time/batch=14.01s
898/3508 (epoch 1.280) train_loss=400.65393788 time/batch=8.69s
899/3508 (epoch 1.281) train_loss=398.74537062 time/batch=8.78s
900/3508 (epoch 1.283) train_loss=467.08251573 time/batch=10.09s
901/3508 (epoch 1.284) train_loss=394.71815312 time/batch=8.87s
902/3508 (epoch 1.286) train_loss=337.34629069 time/batch=7.45s
903/3508 (epoch 1.287) train_loss=554.27222459 time/batch=11.81s
904/3508 (epoch 1.288) train_loss=630.09510948 time/batch=13.60s
905/3508 (epoch 1.290) train_loss=599.88891574 time/batch=12.02s
906/3508 (epoch 1.291) train_loss=227.31656803 time/batch=4.93s
907/3508 (epoch 1.293) train_loss=285.59892382 time/batch=6.29s
908/3508 (epoch 1.294) train_loss=399.63318802 time/batch=9.12s
909/3508 (epoch 1.296) train_loss=736.96228500 time/batch=15.57s
910/3508 (epoch 1.297) train_loss=636.84093542 time/batch=14.00s
911/3508 (epoch 1.298) train_loss=487.96929579 time/batch=10.33s
912/3508 (epoch 1.300) train_loss=746.80333287 time/batch=15.67s
913/3508 (epoch 1.301) train_loss=386.19568128 time/batch=8.03s
914/3508 (epoch 1.303) train_loss=661.00559953 time/batch=13.74s
915/3508 (epoch 1.304) train_loss=360.70261377 time/batch=7.97s
916/3508 (epoch 1.306) train_loss=605.37501466 time/batch=12.85s
917/3508 (epoch 1.307) train_loss=393.58683802 time/batch=8.23s
918/3508 (epoch 1.308) train_loss=874.37050324 time/batch=18.59s
919/3508 (epoch 1.310) train_loss=574.30587840 time/batch=12.10s
920/3508 (epoch 1.311) train_loss=536.34090100 time/batch=11.56s
921/3508 (epoch 1.313) train_loss=315.10678418 time/batch=7.02s
922/3508 (epoch 1.314) train_loss=394.76332882 time/batch=8.98s
923/3508 (epoch 1.316) train_loss=482.83246164 time/batch=10.39s
924/3508 (epoch 1.317) train_loss=397.52492999 time/batch=8.46s
925/3508 (epoch 1.318) train_loss=261.84242313 time/batch=5.71s
926/3508 (epoch 1.320) train_loss=487.45824541 time/batch=10.58s
927/3508 (epoch 1.321) train_loss=889.43106492 time/batch=17.74s
928/3508 (epoch 1.323) train_loss=223.87274887 time/batch=4.84s
929/3508 (epoch 1.324) train_loss=286.87841360 time/batch=6.26s
930/3508 (epoch 1.325) train_loss=534.14491493 time/batch=11.19s
931/3508 (epoch 1.327) train_loss=397.20525074 time/batch=8.84s
932/3508 (epoch 1.328) train_loss=699.19007589 time/batch=14.10s
933/3508 (epoch 1.330) train_loss=476.90489136 time/batch=9.58s
934/3508 (epoch 1.331) train_loss=545.25231315 time/batch=11.50s
935/3508 (epoch 1.333) train_loss=494.23779864 time/batch=10.70s
936/3508 (epoch 1.334) train_loss=480.11814017 time/batch=10.58s
937/3508 (epoch 1.335) train_loss=348.40808865 time/batch=7.67s
938/3508 (epoch 1.337) train_loss=379.68688563 time/batch=6.83s
939/3508 (epoch 1.338) train_loss=299.40902709 time/batch=3.05s
940/3508 (epoch 1.340) train_loss=253.38139940 time/batch=5.36s
941/3508 (epoch 1.341) train_loss=239.26041321 time/batch=5.43s
942/3508 (epoch 1.343) train_loss=744.36899513 time/batch=16.48s
943/3508 (epoch 1.344) train_loss=244.54000174 time/batch=5.53s
944/3508 (epoch 1.345) train_loss=579.07459783 time/batch=12.10s
945/3508 (epoch 1.347) train_loss=517.94707468 time/batch=11.05s
946/3508 (epoch 1.348) train_loss=550.51510406 time/batch=11.85s
947/3508 (epoch 1.350) train_loss=461.80345601 time/batch=9.87s
948/3508 (epoch 1.351) train_loss=237.54250992 time/batch=5.31s
949/3508 (epoch 1.353) train_loss=607.43561347 time/batch=13.23s
950/3508 (epoch 1.354) train_loss=608.42847749 time/batch=12.90s
951/3508 (epoch 1.355) train_loss=476.35140583 time/batch=10.45s
952/3508 (epoch 1.357) train_loss=519.32973992 time/batch=10.89s
953/3508 (epoch 1.358) train_loss=503.82902778 time/batch=10.92s
954/3508 (epoch 1.360) train_loss=311.10589827 time/batch=7.08s
955/3508 (epoch 1.361) train_loss=375.75207583 time/batch=8.75s
956/3508 (epoch 1.363) train_loss=686.26523861 time/batch=15.15s
957/3508 (epoch 1.364) train_loss=293.98694389 time/batch=6.64s
958/3508 (epoch 1.365) train_loss=661.11493455 time/batch=6.62s
959/3508 (epoch 1.367) train_loss=391.91573546 time/batch=4.36s
960/3508 (epoch 1.368) train_loss=783.09613372 time/batch=8.13s
961/3508 (epoch 1.370) train_loss=550.16362720 time/batch=5.27s
962/3508 (epoch 1.371) train_loss=502.48052465 time/batch=4.80s
963/3508 (epoch 1.373) train_loss=639.99344138 time/batch=5.88s
964/3508 (epoch 1.374) train_loss=704.34511899 time/batch=6.33s
965/3508 (epoch 1.375) train_loss=270.60498287 time/batch=2.62s
966/3508 (epoch 1.377) train_loss=286.53621880 time/batch=2.79s
967/3508 (epoch 1.378) train_loss=523.08382725 time/batch=4.97s
968/3508 (epoch 1.380) train_loss=392.05860813 time/batch=4.09s
969/3508 (epoch 1.381) train_loss=268.32731582 time/batch=2.69s
970/3508 (epoch 1.383) train_loss=789.48134919 time/batch=7.31s
971/3508 (epoch 1.384) train_loss=597.78456598 time/batch=5.77s
972/3508 (epoch 1.385) train_loss=790.61210537 time/batch=7.49s
973/3508 (epoch 1.387) train_loss=546.25325690 time/batch=5.30s
974/3508 (epoch 1.388) train_loss=318.31355868 time/batch=3.23s
975/3508 (epoch 1.390) train_loss=637.94893378 time/batch=6.06s
976/3508 (epoch 1.391) train_loss=480.33325219 time/batch=4.65s
977/3508 (epoch 1.392) train_loss=233.38734410 time/batch=2.47s
978/3508 (epoch 1.394) train_loss=277.82415494 time/batch=2.85s
979/3508 (epoch 1.395) train_loss=511.28514855 time/batch=5.09s
980/3508 (epoch 1.397) train_loss=459.82303925 time/batch=4.63s
981/3508 (epoch 1.398) train_loss=383.77550191 time/batch=3.98s
982/3508 (epoch 1.400) train_loss=502.23586819 time/batch=4.87s
983/3508 (epoch 1.401) train_loss=659.62564311 time/batch=6.20s
984/3508 (epoch 1.402) train_loss=501.32995977 time/batch=4.74s
985/3508 (epoch 1.404) train_loss=493.55611889 time/batch=4.77s
986/3508 (epoch 1.405) train_loss=273.64286720 time/batch=2.76s
987/3508 (epoch 1.407) train_loss=478.06537032 time/batch=4.72s
988/3508 (epoch 1.408) train_loss=493.77245896 time/batch=5.03s
989/3508 (epoch 1.410) train_loss=360.15441204 time/batch=3.85s
990/3508 (epoch 1.411) train_loss=431.03915064 time/batch=4.55s
991/3508 (epoch 1.412) train_loss=298.16834785 time/batch=3.38s
992/3508 (epoch 1.414) train_loss=824.78624253 time/batch=8.19s
993/3508 (epoch 1.415) train_loss=785.05841099 time/batch=7.65s
994/3508 (epoch 1.417) train_loss=421.81354959 time/batch=4.40s
995/3508 (epoch 1.418) train_loss=436.67372581 time/batch=4.53s
996/3508 (epoch 1.420) train_loss=522.85072544 time/batch=5.43s
997/3508 (epoch 1.421) train_loss=442.96606568 time/batch=4.59s
998/3508 (epoch 1.422) train_loss=603.02598761 time/batch=5.83s
999/3508 (epoch 1.424) train_loss=677.54228346 time/batch=6.71s
Validating
    loss:	465.916485

1000/3508 (epoch 1.425) train_loss=291.27761568 time/batch=98.23s
1001/3508 (epoch 1.427) train_loss=542.14860568 time/batch=5.51s
1002/3508 (epoch 1.428) train_loss=310.52141546 time/batch=3.22s
1003/3508 (epoch 1.430) train_loss=313.10583204 time/batch=3.42s
1004/3508 (epoch 1.431) train_loss=395.81994130 time/batch=4.28s
1005/3508 (epoch 1.432) train_loss=597.40986644 time/batch=6.21s
1006/3508 (epoch 1.434) train_loss=343.23651413 time/batch=3.71s
1007/3508 (epoch 1.435) train_loss=416.28307168 time/batch=4.42s
1008/3508 (epoch 1.437) train_loss=285.84321220 time/batch=3.14s
1009/3508 (epoch 1.438) train_loss=341.11372711 time/batch=3.63s
1010/3508 (epoch 1.440) train_loss=277.45154067 time/batch=2.94s
1011/3508 (epoch 1.441) train_loss=291.11730470 time/batch=3.40s
1012/3508 (epoch 1.442) train_loss=203.52113237 time/batch=2.29s
1013/3508 (epoch 1.444) train_loss=281.51989984 time/batch=3.15s
1014/3508 (epoch 1.445) train_loss=336.24567576 time/batch=3.65s
1015/3508 (epoch 1.447) train_loss=212.95769553 time/batch=2.35s
1016/3508 (epoch 1.448) train_loss=791.26054015 time/batch=8.25s
1017/3508 (epoch 1.449) train_loss=782.76294350 time/batch=7.44s
1018/3508 (epoch 1.451) train_loss=838.63178623 time/batch=8.09s
1019/3508 (epoch 1.452) train_loss=298.34767473 time/batch=3.03s
1020/3508 (epoch 1.454) train_loss=441.06370720 time/batch=4.34s
1021/3508 (epoch 1.455) train_loss=320.96581546 time/batch=3.33s
1022/3508 (epoch 1.457) train_loss=276.51746808 time/batch=2.88s
1023/3508 (epoch 1.458) train_loss=591.59219373 time/batch=5.65s
1024/3508 (epoch 1.459) train_loss=352.59257119 time/batch=3.59s
1025/3508 (epoch 1.461) train_loss=268.25970053 time/batch=2.81s
1026/3508 (epoch 1.462) train_loss=616.29124464 time/batch=5.96s
1027/3508 (epoch 1.464) train_loss=429.15464659 time/batch=4.32s
1028/3508 (epoch 1.465) train_loss=582.88881017 time/batch=5.63s
1029/3508 (epoch 1.467) train_loss=336.69776892 time/batch=3.30s
1030/3508 (epoch 1.468) train_loss=580.30666965 time/batch=5.92s
1031/3508 (epoch 1.469) train_loss=326.43796520 time/batch=3.42s
1032/3508 (epoch 1.471) train_loss=263.63130371 time/batch=2.91s
1033/3508 (epoch 1.472) train_loss=420.92644728 time/batch=4.30s
1034/3508 (epoch 1.474) train_loss=321.79797245 time/batch=3.31s
1035/3508 (epoch 1.475) train_loss=449.78905156 time/batch=4.42s
1036/3508 (epoch 1.477) train_loss=570.22626559 time/batch=5.63s
1037/3508 (epoch 1.478) train_loss=694.37361024 time/batch=6.72s
1038/3508 (epoch 1.479) train_loss=605.91818457 time/batch=5.96s
1039/3508 (epoch 1.481) train_loss=455.32464151 time/batch=4.29s
1040/3508 (epoch 1.482) train_loss=436.16490799 time/batch=4.23s
1041/3508 (epoch 1.484) train_loss=394.25846352 time/batch=4.02s
1042/3508 (epoch 1.485) train_loss=245.29562991 time/batch=2.53s
1043/3508 (epoch 1.487) train_loss=248.46452599 time/batch=2.59s
1044/3508 (epoch 1.488) train_loss=337.63484140 time/batch=3.49s
1045/3508 (epoch 1.489) train_loss=356.50387410 time/batch=3.61s
1046/3508 (epoch 1.491) train_loss=327.80185945 time/batch=3.41s
1047/3508 (epoch 1.492) train_loss=290.39820517 time/batch=3.00s
1048/3508 (epoch 1.494) train_loss=305.14178498 time/batch=3.31s
1049/3508 (epoch 1.495) train_loss=419.65507662 time/batch=4.41s
1050/3508 (epoch 1.497) train_loss=580.53136805 time/batch=5.66s
1051/3508 (epoch 1.498) train_loss=369.87395692 time/batch=3.85s
1052/3508 (epoch 1.499) train_loss=382.80867835 time/batch=4.03s
1053/3508 (epoch 1.501) train_loss=364.99393856 time/batch=3.68s
1054/3508 (epoch 1.502) train_loss=427.93794959 time/batch=4.33s
1055/3508 (epoch 1.504) train_loss=326.12117811 time/batch=3.30s
1056/3508 (epoch 1.505) train_loss=419.38970164 time/batch=4.21s
1057/3508 (epoch 1.507) train_loss=216.80989436 time/batch=2.29s
1058/3508 (epoch 1.508) train_loss=671.49378082 time/batch=6.54s
1059/3508 (epoch 1.509) train_loss=316.20937153 time/batch=3.24s
1060/3508 (epoch 1.511) train_loss=385.47066005 time/batch=3.99s
1061/3508 (epoch 1.512) train_loss=593.20517658 time/batch=5.71s
1062/3508 (epoch 1.514) train_loss=384.57629369 time/batch=3.96s
1063/3508 (epoch 1.515) train_loss=274.88512606 time/batch=2.80s
1064/3508 (epoch 1.516) train_loss=414.30987680 time/batch=4.28s
1065/3508 (epoch 1.518) train_loss=443.21746818 time/batch=4.50s
1066/3508 (epoch 1.519) train_loss=417.39692081 time/batch=4.36s
1067/3508 (epoch 1.521) train_loss=600.92182119 time/batch=5.66s
1068/3508 (epoch 1.522) train_loss=224.69630792 time/batch=2.26s
1069/3508 (epoch 1.524) train_loss=626.51874755 time/batch=6.02s
1070/3508 (epoch 1.525) train_loss=215.62456282 time/batch=2.30s
1071/3508 (epoch 1.526) train_loss=433.62547852 time/batch=4.40s
1072/3508 (epoch 1.528) train_loss=444.80671910 time/batch=4.60s
1073/3508 (epoch 1.529) train_loss=672.46873248 time/batch=6.79s
1074/3508 (epoch 1.531) train_loss=217.08197348 time/batch=2.34s
1075/3508 (epoch 1.532) train_loss=411.40826373 time/batch=4.34s
1076/3508 (epoch 1.534) train_loss=603.57202962 time/batch=5.98s
1077/3508 (epoch 1.535) train_loss=370.28021203 time/batch=3.73s
1078/3508 (epoch 1.536) train_loss=433.06892652 time/batch=4.38s
1079/3508 (epoch 1.538) train_loss=321.59938205 time/batch=3.32s
1080/3508 (epoch 1.539) train_loss=369.43110488 time/batch=3.69s
1081/3508 (epoch 1.541) train_loss=356.78925084 time/batch=3.69s
1082/3508 (epoch 1.542) train_loss=502.79788912 time/batch=5.03s
1083/3508 (epoch 1.544) train_loss=520.21096989 time/batch=5.12s
1084/3508 (epoch 1.545) train_loss=384.78666826 time/batch=4.01s
1085/3508 (epoch 1.546) train_loss=345.11126220 time/batch=3.57s
1086/3508 (epoch 1.548) train_loss=361.16359051 time/batch=3.87s
1087/3508 (epoch 1.549) train_loss=450.39740330 time/batch=4.68s
1088/3508 (epoch 1.551) train_loss=253.26539866 time/batch=2.61s
1089/3508 (epoch 1.552) train_loss=568.56371215 time/batch=5.70s
1090/3508 (epoch 1.554) train_loss=398.54220949 time/batch=4.31s
1091/3508 (epoch 1.555) train_loss=607.65560514 time/batch=6.05s
1092/3508 (epoch 1.556) train_loss=462.27304686 time/batch=4.74s
1093/3508 (epoch 1.558) train_loss=644.65721945 time/batch=6.38s
1094/3508 (epoch 1.559) train_loss=289.12733080 time/batch=3.05s
1095/3508 (epoch 1.561) train_loss=351.27515307 time/batch=3.55s
1096/3508 (epoch 1.562) train_loss=271.30919526 time/batch=2.88s
1097/3508 (epoch 1.564) train_loss=357.69667725 time/batch=3.96s
1098/3508 (epoch 1.565) train_loss=301.62211593 time/batch=3.30s
1099/3508 (epoch 1.566) train_loss=432.76256219 time/batch=4.54s
1100/3508 (epoch 1.568) train_loss=433.93877213 time/batch=4.45s
1101/3508 (epoch 1.569) train_loss=412.18361521 time/batch=4.26s
1102/3508 (epoch 1.571) train_loss=277.05081522 time/batch=2.91s
1103/3508 (epoch 1.572) train_loss=405.90044989 time/batch=4.28s
1104/3508 (epoch 1.573) train_loss=372.36722990 time/batch=4.05s
1105/3508 (epoch 1.575) train_loss=414.77592128 time/batch=4.43s
1106/3508 (epoch 1.576) train_loss=279.67196561 time/batch=2.98s
1107/3508 (epoch 1.578) train_loss=360.15134445 time/batch=3.90s
1108/3508 (epoch 1.579) train_loss=353.56235203 time/batch=3.92s
1109/3508 (epoch 1.581) train_loss=279.20115246 time/batch=3.12s
1110/3508 (epoch 1.582) train_loss=538.39035648 time/batch=5.33s
1111/3508 (epoch 1.583) train_loss=408.95564278 time/batch=4.17s
1112/3508 (epoch 1.585) train_loss=377.17917053 time/batch=4.00s
1113/3508 (epoch 1.586) train_loss=462.50738856 time/batch=4.67s
1114/3508 (epoch 1.588) train_loss=357.83015479 time/batch=3.82s
1115/3508 (epoch 1.589) train_loss=278.03264726 time/batch=3.14s
1116/3508 (epoch 1.591) train_loss=350.67799540 time/batch=3.65s
1117/3508 (epoch 1.592) train_loss=329.77547880 time/batch=3.51s
1118/3508 (epoch 1.593) train_loss=248.98634034 time/batch=2.66s
1119/3508 (epoch 1.595) train_loss=375.92924912 time/batch=4.03s
1120/3508 (epoch 1.596) train_loss=284.60669675 time/batch=3.11s
1121/3508 (epoch 1.598) train_loss=326.36173040 time/batch=3.35s
1122/3508 (epoch 1.599) train_loss=367.48036187 time/batch=3.97s
1123/3508 (epoch 1.601) train_loss=360.23011213 time/batch=3.95s
1124/3508 (epoch 1.602) train_loss=356.44130855 time/batch=3.78s
1125/3508 (epoch 1.603) train_loss=384.54478181 time/batch=4.11s
1126/3508 (epoch 1.605) train_loss=265.50598409 time/batch=2.90s
1127/3508 (epoch 1.606) train_loss=565.99345410 time/batch=5.83s
1128/3508 (epoch 1.608) train_loss=414.48031394 time/batch=4.30s
1129/3508 (epoch 1.609) train_loss=614.09058906 time/batch=6.32s
1130/3508 (epoch 1.611) train_loss=315.68997847 time/batch=3.09s
1131/3508 (epoch 1.612) train_loss=306.00287401 time/batch=3.29s
1132/3508 (epoch 1.613) train_loss=347.30817979 time/batch=3.73s
1133/3508 (epoch 1.615) train_loss=284.23406668 time/batch=3.19s
1134/3508 (epoch 1.616) train_loss=225.55092358 time/batch=2.42s
1135/3508 (epoch 1.618) train_loss=429.76939820 time/batch=4.61s
1136/3508 (epoch 1.619) train_loss=574.76102561 time/batch=5.99s
1137/3508 (epoch 1.621) train_loss=271.33923865 time/batch=2.90s
1138/3508 (epoch 1.622) train_loss=368.48258484 time/batch=3.98s
1139/3508 (epoch 1.623) train_loss=360.87979692 time/batch=4.05s
1140/3508 (epoch 1.625) train_loss=482.50977439 time/batch=4.94s
1141/3508 (epoch 1.626) train_loss=340.20073576 time/batch=3.60s
1142/3508 (epoch 1.628) train_loss=284.22610536 time/batch=3.20s
1143/3508 (epoch 1.629) train_loss=643.15159621 time/batch=7.78s
1144/3508 (epoch 1.631) train_loss=526.49662302 time/batch=5.14s
